World Port Index Number,Latitude,Longitude,Main Port Name
9805.0,10.0,-83.083333,Puerto Moin
9830.0,9.3,-82.4,Almirante
9598.0,16.51666667,-88.4,Big Creek
9810.0,9.983333,-83.016667,Puerto Limon
9840.0,9.333333,-82.233333,Bocas Del Toro
9675.0,16.316667,-86.55,Coxen Hole
9825.0,8.95,-82.116667,Chiriqui Grande
9770.0,12.016667,-83.75,Bluefields
1850.0,50.65,-57.28333333,Port Saunders
1789.0,47.65,-56.18333333,Great Jervis Harbor
1853.0,50.61666667,-57.3,Hawkes Habor
44340.0,42.15,41.583333,Poti
43572.0,45.166667,28.816667,Tulcea
43500.0,42.483333,27.483333,Burgas
1784.0,47.0732822,-55.83068712,Fortune
43590.0,45.25,27.983333,Braila
43600.0,45.416667,28.083333,Galati
1020.0,72.75,-76.75,Pond Inlet
44350.0,41.65,41.65,Batumi
1790.0,47.61666667,-57.6,Burgeo
44345.0,42.1,41.716667,Supsa Marine Terminal
1830.0,48.95,-57.95,Corner Brook
44320.0,42.983333,40.983333,Sokhumi
43510.0,43.183333,27.966667,Varna
1795.0,47.566667,-59.133333,Port Aux Basques
1820.0,48.45,-58.45,St George's
15550.0,12.483333,-87.166667,Corinto
15660.0,13.916667,-90.8,Puerto Quetzal
15545.0,12.183333,-86.766667,Puerto Sandino
48280.0,25.983333,55.933333,Hulaylah Oil Terminal
51920.0,-2.75,111.716667,Kumai
51646.0,4.633333,114.2,Kuala Belait
51020.0,-6.85,109.133333,Tegal
51583.0,2.133333,111.533333,Sarikei
51200.0,-7.7,113.933333,Panarukan
51830.0,-0.95,117.166667,Senipah Oil Terminal
51585.0,3.266667,113.066667,Bintulu Port
51010.0,-6.716667,108.566667,Cirebon
51810.0,0.983333,117.966667,Benoa
52297.0,-4.0,119.616667,Parepare
51865.0,-1.816667,116.166667,Tanah Merah
48533.0,27.65,52.35,Bandar Taheri Offshore Terminal
48495.0,27.1,56.066667,Bandar-E Shahid Reajie
51590.0,4.383333,113.966667,Miri
51560.0,1.566667,110.35,Kuching
51635.0,4.716667,114.45,Lumut
48475.0,27.533333,52.533333,Bandar-E Pars Terminal
48264.0,25.983333,56.05,Mina Saqr
48480.0,26.783333,53.333333,Jazireh-Ye Lavan Oil Terminal
